path_text,predicted_compound,confidence,source,ml_top_candidates,structural_candidate
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / pdata / 1 / 1r,2x,0.8200565678454758,ML+PATH,"[('2x', 0.8200565678454758), ('1r', 0.008041192117102207)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 1H NMR': -2, '3': -1, 'pdata': 0, '1': 1, '1r': 2}"
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / pdata / 1 / 1i,2x,0.8170845571681896,ML+PATH,"[('2x', 0.8170845571681896), ('1i', 0.013759730339653683)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 1H NMR': -2, '3': -1, 'pdata': 0, '1': 1, '1i': 2}"
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / pdata / 1 / procs,2x,0.8201257164846943,ML+PATH,"[('2x', 0.8201257164846943)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 1H NMR': -2, '3': -1, 'pdata': 0, '1': 1, 'procs': 2}"
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / pdata / 1 / outd,2x,0.8201257164846943,ML+PATH,"[('2x', 0.8201257164846943)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 1H NMR': -2, '3': -1, 'pdata': 0, '1': 1, 'outd': 2}"
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / pdata / 1 / thumb.png,2x,0.8201257164846945,ML+PATH,"[('2x', 0.8201257164846945)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 1H NMR': -2, '3': -1, 'pdata': 0, '1': 1, 'thumb.png': 2}"
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / fq1list,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8178718979443634), ('1l', 0.0028925848220689226)]",{}
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / fid,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8181691997101842)]",{}
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / shimvalues,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8181691997101842)]",{}
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / uxnmr.info,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8181691997101842)]",{}
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / scon2,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8181691997101842)]",{}
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / acqu,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8181691997101842)]",{}
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / acqus,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8181691997101842)]",{}
.. / test2 / 2 / 2x / 2x 1H NMR / 3 / specpar,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8181691997101842)]",{}
.. / test2 / 2 / 2x / 2x 1H NMR.mnova,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8442799985642911)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.9098346493047863)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.9111224324486462)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / uxnmr.par,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8223841765178679)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / pulseprogram,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8223841765178679)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / precom.output,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8222026295970661)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / format.temp,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8223841765178679)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / audita.txt,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8223841765178679)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / pdata,2x,0.8896080304665778,ML+PATH,"[('2x', 0.8896080304665778)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 13C NMR': -2, '4': -1, 'pdata': 0}"
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / pdata / 1,2x,0.8770154739441474,ML+PATH,"[('2x', 0.8770154739441474)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 13C NMR': -2, '4': -1, 'pdata': 0, '1': 1}"
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / pdata / 1 / proc,2x,0.8238866417555468,ML+PATH,"[('2x', 0.8238866417555468)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 13C NMR': -2, '4': -1, 'pdata': 0, '1': 1, 'proc': 2}"
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / pdata / 1 / title,2x,0.8238866417555468,ML+PATH,"[('2x', 0.8238866417555468)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 13C NMR': -2, '4': -1, 'pdata': 0, '1': 1, 'title': 2}"
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / pdata / 1 / auditp.txt,2x,0.8237374078577888,ML+PATH,"[('2x', 0.8237374078577888)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 13C NMR': -2, '4': -1, 'pdata': 0, '1': 1, 'auditp.txt': 2}"
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / pdata / 1 / 1r,2x,0.8206219898190616,ML+PATH,"[('2x', 0.8206219898190616), ('1r', 0.01387667671768581)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 13C NMR': -2, '4': -1, 'pdata': 0, '1': 1, '1r': 2}"
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / pdata / 1 / 1i,2x,0.8240507394483043,ML+PATH,"[('2x', 0.8240507394483043), ('1i', 0.007845697347615152)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 13C NMR': -2, '4': -1, 'pdata': 0, '1': 1, '1i': 2}"
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / pdata / 1 / procs,2x,0.8238866417555468,ML+PATH,"[('2x', 0.8238866417555468)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 13C NMR': -2, '4': -1, 'pdata': 0, '1': 1, 'procs': 2}"
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / pdata / 1 / outd,2x,0.8238866417555468,ML+PATH,"[('2x', 0.8238866417555468)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 13C NMR': -2, '4': -1, 'pdata': 0, '1': 1, 'outd': 2}"
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / pdata / 1 / thumb.png,2x,0.8238866417555468,ML+PATH,"[('2x', 0.8238866417555468)]","{'..': -6, 'test2': -5, '2': -4, '2x': -3, '2x 13C NMR': -2, '4': -1, 'pdata': 0, '1': 1, 'thumb.png': 2}"
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / cpdprg2,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8087295884074138)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / fq1list,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8221041973303238), ('1l', 0.0028364882442771856)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / fid,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8223841765178679)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / shimvalues,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8223841765178679)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / uxnmr.info,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8223841765178679)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / scon2,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8223841765178679)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / acqu,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8223841765178679)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / acqus,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8223841765178679)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR / 4 / specpar,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8223841765178679)]",{}
.. / test2 / 2 / 2x / 2x 13C NMR.mnova,2x,0.6,STRUCTURE_NO_PDATA,"[('2x', 0.8455133270643437)]",{}
.. / test2 / 2 / 2q,2q,0.8249648964811916,ML+PATH,"[('2q', 0.8249648964811916)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR.mnova,2q,0.8139059389596806,ML+PATH,"[('2q', 0.8139059389596806)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.9044214930638494)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8863688297976453)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / uxnmr.par,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8628063753083195)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / pulseprogram,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8628063753083195)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / precom.output,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8626445806570096)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / format.temp,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8628063753083195)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / audita.txt,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8628063753083195)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / pdata,2q,0.84990852888978,ML+PATH,"[('2q', 0.84990852888978)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 13C NMR': -2, '6': -1, 'pdata': 0}"
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / pdata / 1,2q,0.8417932288571139,ML+PATH,"[('2q', 0.8417932288571139)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 13C NMR': -2, '6': -1, 'pdata': 0, '1': 1}"
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / pdata / 1 / proc,2q,0.7953259435794798,ML+PATH,"[('2q', 0.7953259435794798)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 13C NMR': -2, '6': -1, 'pdata': 0, '1': 1, 'proc': 2}"
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / pdata / 1 / title,2q,0.7953259435794798,ML+PATH,"[('2q', 0.7953259435794798)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 13C NMR': -2, '6': -1, 'pdata': 0, '1': 1, 'title': 2}"
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / pdata / 1 / auditp.txt,2q,0.7951901123176746,ML+PATH,"[('2q', 0.7951901123176746)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 13C NMR': -2, '6': -1, 'pdata': 0, '1': 1, 'auditp.txt': 2}"
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / pdata / 1 / 1r,2q,0.7943811247250185,ML+PATH,"[('2q', 0.7943811247250185), ('1r', 0.009835743663385669)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 13C NMR': -2, '6': -1, 'pdata': 0, '1': 1, '1r': 2}"
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / pdata / 1 / 1i,2q,0.794423639742656,ML+PATH,"[('2q', 0.794423639742656), ('1i', 0.009848829286971884)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 13C NMR': -2, '6': -1, 'pdata': 0, '1': 1, '1i': 2}"
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / pdata / 1 / procs,2q,0.7953259435794798,ML+PATH,"[('2q', 0.7953259435794798)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 13C NMR': -2, '6': -1, 'pdata': 0, '1': 1, 'procs': 2}"
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / pdata / 1 / outd,2q,0.7953259435794798,ML+PATH,"[('2q', 0.7953259435794798)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 13C NMR': -2, '6': -1, 'pdata': 0, '1': 1, 'outd': 2}"
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / pdata / 1 / thumb.png,2q,0.7953259435794798,ML+PATH,"[('2q', 0.7953259435794798)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 13C NMR': -2, '6': -1, 'pdata': 0, '1': 1, 'thumb.png': 2}"
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / cpdprg2,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8555745907557091)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / fq1list,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8625617635622312), ('1l', 0.0024996472699185543)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / fid,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8628063753083195)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / shimvalues,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8628063753083195)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / uxnmr.info,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8628063753083195)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / scon2,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8628063753083195)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / vtc_pid_settings,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8561512763012836)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / acqu,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8628063753083195)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / acqus,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8628063753083195)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR / 6 / specpar,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8628063753083195)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.9100055701053716)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.896755046564691)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / uxnmr.par,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.797350322675462)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / pulseprogram,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.797350322675462)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / precom.output,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.7971752295860158)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / format.temp,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.797350322675462)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / audita.txt,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.797350322675462)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / pdata,2q,0.8660488388621094,ML+PATH,"[('2q', 0.8660488388621094)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 1H NMR': -2, '5': -1, 'pdata': 0}"
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / pdata / 1,2q,0.8569341062666517,ML+PATH,"[('2q', 0.8569341062666517)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 1H NMR': -2, '5': -1, 'pdata': 0, '1': 1}"
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / pdata / 1 / proc,2q,0.8058047381212236,ML+PATH,"[('2q', 0.8058047381212236)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 1H NMR': -2, '5': -1, 'pdata': 0, '1': 1, 'proc': 2}"
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / pdata / 1 / title,2q,0.8058047381212236,ML+PATH,"[('2q', 0.8058047381212236)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 1H NMR': -2, '5': -1, 'pdata': 0, '1': 1, 'title': 2}"
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / pdata / 1 / auditp.txt,2q,0.8056436467074195,ML+PATH,"[('2q', 0.8056436467074195)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 1H NMR': -2, '5': -1, 'pdata': 0, '1': 1, 'auditp.txt': 2}"
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / pdata / 1 / 1r,2q,0.805294612885621,ML+PATH,"[('2q', 0.805294612885621), ('1r', 0.00929776774522577)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 1H NMR': -2, '5': -1, 'pdata': 0, '1': 1, '1r': 2}"
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / pdata / 1 / 1i,2q,0.805437700199025,ML+PATH,"[('2q', 0.805437700199025), ('1i', 0.009130567458406402)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 1H NMR': -2, '5': -1, 'pdata': 0, '1': 1, '1i': 2}"
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / pdata / 1 / procs,2q,0.8058047381212236,ML+PATH,"[('2q', 0.8058047381212236)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 1H NMR': -2, '5': -1, 'pdata': 0, '1': 1, 'procs': 2}"
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / pdata / 1 / outd,2q,0.8058047381212236,ML+PATH,"[('2q', 0.8058047381212236)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 1H NMR': -2, '5': -1, 'pdata': 0, '1': 1, 'outd': 2}"
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / pdata / 1 / thumb.png,2q,0.8058047381212236,ML+PATH,"[('2q', 0.8058047381212236)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 1H NMR': -2, '5': -1, 'pdata': 0, '1': 1, 'thumb.png': 2}"
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / fq1list,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.7970858984514908), ('1l', 0.0035129077022316283)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / fid,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.797350322675462)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / shimvalues,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.797350322675462)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / uxnmr.info,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.797350322675462)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / scon2,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.797350322675462)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / vtc_pid_settings,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.7804879132115194)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / acqu,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.797350322675462)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / acqus,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.797350322675462)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR / 5 / specpar,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.797350322675462)]",{}
.. / test2 / 2 / 2q / 2q 1H NMR.mnova,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8502772412662367)]",{}
.. / test2 / 2 / 2q / 2q 13C NMR.mnova,2q,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8425820650402687)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR,2q,0.9099343144354144,ML+PATH,"[('2q', 0.9099343144354144)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1,2q,0.9010046506402843,ML+PATH,"[('2q', 0.9010046506402843)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / uxnmr.par,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8258095567799772)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / pulseprogram,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8258095567799772)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / precom.output,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8256346960008182)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / format.temp,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8258095567799772)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / audita.txt,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8258095567799772)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / pdata,2q,0.8794491983061541,ML+PATH,"[('2q', 0.8794491983061541)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 19F NMR': -2, '1': -1, 'pdata': 0}"
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / pdata / 1,2q,0.8617530640138795,ML+PATH,"[('2q', 0.8617530640138795)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 19F NMR': -2, '1': 1, 'pdata': 0}"
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / pdata / 1 / proc,2q,0.8112025750745793,ML+PATH,"[('2q', 0.8112025750745793)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 19F NMR': -2, '1': 1, 'pdata': 0, 'proc': 2}"
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / pdata / 1 / title,2q,0.8112025750745793,ML+PATH,"[('2q', 0.8112025750745793)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 19F NMR': -2, '1': 1, 'pdata': 0, 'title': 2}"
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / pdata / 1 / auditp.txt,2q,0.8110396648135214,ML+PATH,"[('2q', 0.8110396648135214)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 19F NMR': -2, '1': 1, 'pdata': 0, 'auditp.txt': 2}"
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / pdata / 1 / 1r,2q,0.8094122069668823,ML+PATH,"[('2q', 0.8094122069668823), ('1r', 0.011563978955156425)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 19F NMR': -2, '1': 1, 'pdata': 0, '1r': 2}"
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / pdata / 1 / 1i,2q,0.8095640649002722,ML+PATH,"[('2q', 0.8095640649002722), ('1i', 0.011401640568925692)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 19F NMR': -2, '1': 1, 'pdata': 0, '1i': 2}"
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / pdata / 1 / procs,2q,0.8112025750745793,ML+PATH,"[('2q', 0.8112025750745793)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 19F NMR': -2, '1': 1, 'pdata': 0, 'procs': 2}"
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / pdata / 1 / outd,2q,0.8112025750745793,ML+PATH,"[('2q', 0.8112025750745793)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 19F NMR': -2, '1': 1, 'pdata': 0, 'outd': 2}"
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / pdata / 1 / thumb.png,2q,0.8112025750745793,ML+PATH,"[('2q', 0.8112025750745793)]","{'..': -6, 'test2': -5, '2': -4, '2q': -3, '2q 19F NMR': -2, '1': 1, 'pdata': 0, 'thumb.png': 2}"
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / cpdprg2,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.7883534537412087)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / fq1list,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8255501155149162), ('1l', 0.00352442940953729)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / fid,2q,0.8258095567799772,ML+PATH,"[('2q', 0.8258095567799772)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / shimvalues,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8258095567799772)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / uxnmr.info,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8258095567799772)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / scon2,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8258095567799772)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / vtc_pid_settings,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8074753106498851)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / acqu,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8258095567799772)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / acqus,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8258095567799772)]",{}
.. / test2 / 2 / 2q / 2q 19F NMR / 1 / specpar,1,0.6,STRUCTURE_NO_PDATA,"[('2q', 0.8258095567799772)]",{}
.. / test2 / 2 / 2k,2k,0.8185448823615679,ML+PATH,"[('2k', 0.8185448823615679)]",{}
.. / test2 / 2 / 2k / 2k 13C NMR,2k,0.6,STRUCTURE_NO_PDATA,"[('2k', 0.919966489721296)]",{}
.. / test2 / 2 / 2k / 2k 13C NMR / 2,2k,0.6,STRUCTURE_NO_PDATA,"[('2k', 0.9127465542710912)]",{}
.. / test2 / 2 / 2k / 2k 13C NMR / 2 / uxnmr.par,2k,0.6,STRUCTURE_NO_PDATA,"[('2k', 0.8407531216450462)]",{}
.. / test2 / 2 / 2k / 2k 13C NMR / 2 / pulseprogram,2k,0.6,STRUCTURE_NO_PDATA,"[('2k', 0.8407531216450462)]",{}
.. / test2 / 2 / 2k / 2k 13C NMR / 2 / precom.output,2k,0.6,STRUCTURE_NO_PDATA,"[('2k', 0.8405721143785788)]",{}
.. / test2 / 2 / 2k / 2k 13C NMR / 2 / format.temp,2k,0.6,STRUCTURE_NO_PDATA,"[('2k', 0.8407531216450462)]",{}
.. / test2 / 2 / 2k / 2k 13C NMR / 2 / audita.txt,2k,0.6,STRUCTURE_NO_PDATA,"[('2k', 0.8407531216450462)]",{}
.. / test2 / 2 / 2k / 2k 13C NMR / 2 / pdata,2k,0.8943146768325182,ML+PATH,"[('2k', 0.8943146768325182)]","{'..': -6, 'test2': -5, '2': -1, '2k': -3, '2k 13C NMR': -2, 'pdata': 0}"
.. / test2 / 2 / 2k / 2k 13C NMR / 2 / pdata / 1,2k,0.8872035233701049,ML+PATH,"[('2k', 0.8872035233701049)]","{'..': -6, 'test2': -5, '2': -1, '2k': -3, '2k 13C NMR': -2, 'pdata': 0, '1': 1}"
.. / test2 / 2 / 2k / 2k 13C NMR / 2 / pdata / 1 / proc,2k,0.8382317491339362,ML+PATH,"[('2k', 0.8382317491339362)]","{'..': -6, 'test2': -5, '2': -1, '2k': -3, '2k 13C NMR': -2, 'pdata': 0, '1': 1, 'proc': 2}"
